id,tiempoCreacion,tiempoFinalizacion,tiempoEnSistema
146,11.175886248552509,121.09862613082103,6.0
147,0.4200484745104273,15.098626130821032,14.678577656310605
148,0.8174832601699801,25.09862613082103,24.281142870651053
149,2.4147172838176285,56.1399429342423,24.041316803421267
150,0.8291235058254911,7.195041104893679,5.096414974072648
151,1.2036926777933132,21.09862613082103,5.958683196578729
152,2.6795881913307156,61.1399429342423,24.041316803421267
153,2.0089697082538884,46.195041104893676,17.999999999999996
154,3.1360884802201605,59.1399429342423,12.041316803421267
155,0.3214432182435453,8.19504110489368,7.873597886650134
156,8.945549991105453,111.19504110489368,13.0
157,2.467195026315511,39.09862613082103,6.0
158,7.343942087961001,105.09862613082103,19.903585025927356
159,14.599603314735754,130.19504110489368,5.055098170651377
160,0.09862613082103137,13.098626130821032,13.0
161,10.628754184583668,133.09862613082103,23.903585025927356
162,4.286458880863018,65.19504110489368,6.096414974072644
163,3.2406753169383804,63.09862613082103,12.903585025927356
164,14.300909627444982,135.09862613082103,10.903585025927356
165,1.7734749008948476,32.195041104893676,11.999999999999996
166,2.471372168170975,46.1399429342423,13.0
167,11.111552459596018,124.19504110489368,11.055098170651377
168,9.031178859477226,120.19504110489368,19.055098170651377
169,3.8633396048546653,70.19504110489368,13.055098170651377
170,6.633227513795806,101.09862613082103,18.903585025927356
171,8.043894921406425,112.1399429342423,20.0
172,11.404673193401221,121.1399429342423,6.0
173,3.3493947637693005,65.1399429342423,13.0
174,1.5936991285708435,25.19504110489368,6.096414974072648
175,3.324178729289616,57.1399429342423,6.041316803421267
176,2.4621231860415524,45.195041104893676,12.096414974072644
177,5.526275828346876,82.09862613082103,10.0
178,8.000962031245303,105.19504110489368,13.055098170651377
179,6.44005897304513,100.1399429342423,18.041316803421267
180,9.178734312409848,116.1399429342423,12.041316803421267
181,12.60007627602969,126.19504110489368,5.096414974072644
182,19.743947817345582,138.1399429342423,7.944901829348623
183,3.819174897402922,62.195041104893676,6.055098170651377
184,11.871955799040158,123.09862613082103,6.903585025927356
185,4.481126671357823,66.19504110489368,6.096414974072644
186,5.43835813537809,82.19504110489368,16.055098170651377
187,0.4384078011722137,15.139942934242303,14.701535133070088
188,2.798440687297512,44.09862613082103,6.903585025927356
189,10.081445738681602,113.19504110489368,6.055098170651377
190,1.002808669019971,16.09862613082103,5.958683196578729
191,1.5065817506163472,41.195041104893676,23.096414974072644
192,1.982670544433564,31.139942934242303,5.944901829348623
193,3.0320896961519432,51.09862613082103,5.903585025927356
194,2.0586777420170805,40.1399429342423,10.999999999999996
195,10.586339554591667,115.1399429342423,6.944901829348623
196,1.630428132947981,32.09862613082103,12.903585025927352
197,15.10054696529528,131.1399429342423,6.0
198,2.7371439935592816,55.1399429342423,18.041316803421267
199,9.006350205784045,126.09862613082103,25.0
